pcap,window_start,src,flows_total,pkts_out,pkts_in,bytes_out,bytes_in,tcp_flows,udp_flows,unique_dst_ports,unique_dst_ips,mean_flow_duration,p95_flow_duration,mean_packets_per_flow,p95_packets_per_flow,syn_count,rst_count,entropy_dst_port,entropy_dst_ip,rst_per_syn,label
i_benign.pcap,1769611656.0,151.101.1.140,1,24,21,11557,29597,1,0,1,1,18.29670810699463,18.29670810699463,45.0,45.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611659.0,192.168.1.1,4,4,4,703,332,0,4,4,1,0.026502013206481934,0.03594373464584351,2.0,2.0,0,0,2.0,-0.0,0.0,0
i_benign.pcap,1769611659.0,192.168.1.64,3,46,50,14409,38721,1,2,1,2,1.3403233687082927,2.9953761816024778,32.0,43.3,2,1,-0.0,0.9182958340544896,0.3333333333333333,0
i_benign.pcap,1769611665.0,151.101.65.140,1,22,22,21804,3857,1,0,1,1,2.0466670989990234,2.0466670989990234,44.0,44.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611665.0,192.168.1.1,2,2,2,380,168,0,2,2,1,0.031050562858581543,0.03254777193069458,2.0,2.0,0,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611668.0,151.101.129.140,3,49,44,31952,16184,1,2,3,1,1.9017507235209148,4.062585473060608,31.0,42.3,2,1,1.584962500721156,-0.0,0.3333333333333333,0
i_benign.pcap,1769611668.0,17.253.38.247,1,25,18,18083,9245,0,1,1,1,0.8642289638519287,0.8642289638519287,43.0,43.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611668.0,192.168.1.1,6,6,6,1157,454,0,6,6,1,0.028599341710408527,0.05492424964904785,2.0,2.0,0,0,2.584962500721156,-0.0,0.0,0
i_benign.pcap,1769611668.0,192.168.1.64,1,22,23,4205,21905,1,0,1,1,4.909341096878052,4.909341096878052,45.0,45.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611671.0,100.24.132.93,1,71,74,12485,12344,1,0,1,1,75.22007584571838,75.22007584571838,145.0,145.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611671.0,104.18.26.48,1,7,9,2357,2688,1,0,1,1,1.7290961742401123,1.7290961742401123,16.0,16.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611671.0,108.177.14.188,1,1,1,66,54,1,0,1,1,0.0347590446472168,0.0347590446472168,2.0,2.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611671.0,151.101.1.140,1,21,21,12934,4212,1,0,1,1,2.2521209716796875,2.2521209716796875,42.0,42.0,4,1,-0.0,-0.0,0.2,0
i_benign.pcap,1769611671.0,151.101.65.140,1,18,15,4808,5349,1,0,1,1,1.7319178581237793,1.7319178581237793,33.0,33.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611671.0,184.51.88.7,1,0,1,0,54,1,0,1,1,0.0,0.0,1.0,1.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611671.0,192.168.1.1,4,4,4,757,330,0,4,4,1,0.020417451858520508,0.04766175746917724,2.0,2.0,0,0,2.0,-0.0,0.0,0
i_benign.pcap,1769611674.0,151.101.1.140,1,85,38,47867,43427,1,0,1,1,9.604029893875122,9.604029893875122,123.0,123.0,4,1,-0.0,-0.0,0.2,0
i_benign.pcap,1769611677.0,192.168.1.64,1,22,22,4237,23301,1,0,1,1,4.815970182418823,4.815970182418823,44.0,44.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611680.0,192.168.1.64,1,61,61,4212,59174,1,0,1,1,150.6645700931549,150.6645700931549,122.0,122.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611683.0,151.101.1.140,1,71,30,31523,40779,1,0,1,1,14.388302087783813,14.388302087783813,101.0,101.0,4,1,-0.0,-0.0,0.2,0
i_benign.pcap,1769611686.0,184.51.88.5,1,0,1,0,54,1,0,1,1,0.0,0.0,1.0,1.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611689.0,100.24.132.93,1,60,63,10996,11711,1,0,1,1,57.82879400253296,57.82879400253296,123.0,123.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611689.0,151.101.129.140,1,23,33,3879,7405,1,0,1,1,3.1087241172790527,3.1087241172790527,56.0,56.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611689.0,192.168.1.1,2,2,2,366,174,0,2,2,1,0.02880394458770752,0.05409213304519653,2.0,2.0,0,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611689.0,192.168.1.64,2,27,27,5087,26750,1,1,1,2,2.6236945390701294,4.778188693523407,27.0,43.199999999999996,2,1,-0.0,1.0,0.3333333333333333,0
i_benign.pcap,1769611692.0,104.18.26.48,1,7,9,2357,2720,1,0,1,1,2.3680388927459717,2.3680388927459717,16.0,16.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611692.0,151.101.129.140,1,16,15,4676,5312,1,0,1,1,2.4326939582824707,2.4326939582824707,31.0,31.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611692.0,192.168.1.1,4,4,4,596,302,0,4,4,1,0.03644275665283203,0.05186463594436645,2.0,2.0,0,0,2.0,-0.0,0.0,0
i_benign.pcap,1769611698.0,151.101.1.140,2,129,67,53212,72853,2,0,2,1,6.896374940872192,9.174048042297363,98.0,144.79999999999998,4,2,1.0,-0.0,0.4,0
i_benign.pcap,1769611698.0,17.253.38.247,1,21,19,14750,9317,0,1,1,1,0.3098640441894531,0.3098640441894531,40.0,40.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611698.0,184.51.88.5,1,0,1,0,54,1,0,1,1,0.0,0.0,1.0,1.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611698.0,192.168.1.1,2,2,2,362,170,0,2,2,1,0.030593395233154297,0.057442736625671384,2.0,2.0,0,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611698.0,192.168.1.64,1,22,24,4301,23433,1,0,1,1,4.902617931365967,4.902617931365967,46.0,46.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611701.0,108.177.14.188,1,1,2,92,160,1,0,1,1,0.04311800003051758,0.04311800003051758,3.0,3.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611701.0,184.51.88.5,1,0,1,0,54,1,0,1,1,0.0,0.0,1.0,1.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611701.0,192.168.1.1,3,3,3,393,261,0,3,3,2,0.024213314056396484,0.03608672618865967,2.0,2.0,0,0,1.584962500721156,0.9182958340544896,0.0,0
i_benign.pcap,1769611701.0,192.168.1.64,1,17,1,18904,74,1,0,1,1,140.7384819984436,140.7384819984436,18.0,18.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611704.0,151.101.3.6,1,5,4,354,315,1,0,1,1,0.04637598991394043,0.04637598991394043,9.0,9.0,0,1,-0.0,-0.0,1.0,0
i_benign.pcap,1769611707.0,192.168.1.1,1,1,0,59,0,0,1,1,1,0.0,0.0,1.0,1.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611707.0,192.168.1.63,1,4,6,288,384,1,0,1,1,0.22275996208190918,0.22275996208190918,10.0,10.0,0,3,-0.0,-0.0,3.0,0
i_benign.pcap,1769611707.0,192.168.1.64,1,22,22,4206,21902,1,0,1,1,4.808156967163086,4.808156967163086,44.0,44.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611710.0,151.101.1.140,2,76,55,30640,45695,2,0,2,1,4.021685481071472,4.070250952243805,65.5,78.55,8,2,1.0,-0.0,0.2222222222222222,0
i_benign.pcap,1769611713.0,141.95.97.120,1,1,16,74,18555,1,0,1,1,120.82922506332397,120.82922506332397,17.0,17.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611713.0,151.101.3.6,1,15,17,12142,8748,0,1,1,1,0.13749909400939941,0.13749909400939941,32.0,32.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611713.0,17.248.209.46,1,17,15,6019,7116,1,0,1,1,0.5111289024353027,0.5111289024353027,32.0,32.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611713.0,17.253.38.247,1,21,19,15312,9326,0,1,1,1,0.23223590850830078,0.23223590850830078,40.0,40.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611713.0,192.168.1.1,1,1,1,190,78,0,1,1,1,0.03028392791748047,0.03028392791748047,2.0,2.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611713.0,192.168.1.63,2,21,16,7003,8719,2,0,1,1,3.25094997882843,3.360705006122589,18.5,19.85,4,2,-0.0,-0.0,0.4,0
i_benign.pcap,1769611716.0,108.157.217.141,1,14,15,7424,4895,1,0,1,1,2.3888471126556396,2.3888471126556396,29.0,29.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611716.0,108.177.14.188,1,1,1,66,54,1,0,1,1,0.03459501266479492,0.03459501266479492,2.0,2.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611716.0,109.238.90.58,1,20,20,7195,5554,1,0,1,1,3.392359972000122,3.392359972000122,40.0,40.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611716.0,151.101.1.140,1,23,21,10256,8771,1,0,1,1,8.051829099655151,8.051829099655151,44.0,44.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611716.0,17.137.162.3,1,25,17,18554,17294,1,0,1,1,30.904531002044678,30.904531002044678,42.0,42.0,2,2,-0.0,-0.0,0.6666666666666666,0
i_benign.pcap,1769611716.0,17.253.39.139,1,9,8,8013,2428,1,0,1,1,0.2276461124420166,0.2276461124420166,17.0,17.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611716.0,17.36.206.5,6,91,103,85165,19632,6,0,6,1,0.8214539686838785,0.8743786811828613,32.333333333333336,36.0,12,10,2.584962500721156,-0.0,0.7692307692307693,0
i_benign.pcap,1769611716.0,172.217.21.170,2,24,24,17669,10332,1,1,2,1,0.2658764123916626,0.3712255358695984,24.0,32.1,2,4,1.0,-0.0,1.3333333333333333,0
i_benign.pcap,1769611716.0,185.211.245.131,1,57,54,43715,15819,1,0,1,1,58.93083310127258,58.93083310127258,111.0,111.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611716.0,192.168.1.1,4,4,4,508,304,0,4,4,1,0.036807239055633545,0.0380511999130249,2.0,2.0,0,0,2.0,-0.0,0.0,0
i_benign.pcap,1769611716.0,192.168.1.63,5,59,57,16961,37627,4,1,1,4,1.557845401763916,3.1416278839111325,23.2,35.4,8,2,-0.0,1.9219280948873623,0.2222222222222222,0
i_benign.pcap,1769611719.0,17.137.162.3,2,42,43,30276,16210,2,0,2,1,30.861977458000183,30.88272477388382,42.5,48.35,4,4,1.0,-0.0,0.8,0
i_benign.pcap,1769611719.0,17.248.214.12,2,41,48,14037,11486,2,0,2,1,16.891451597213745,29.829367876052856,44.5,45.85,4,3,1.0,-0.0,0.6,0
i_benign.pcap,1769611719.0,17.8.138.37,1,21,20,10212,6314,1,0,1,1,30.71745204925537,30.71745204925537,41.0,41.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611719.0,192.168.1.1,3,3,3,413,243,0,3,3,1,0.03753534952799479,0.049108552932739254,2.0,2.0,0,0,1.584962500721156,-0.0,0.0,0
i_benign.pcap,1769611719.0,192.168.1.64,1,22,23,4239,23253,1,0,1,1,4.9794020652771,4.9794020652771,45.0,45.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611722.0,151.101.1.140,1,34,24,14028,32673,1,0,1,1,4.92836594581604,4.92836594581604,58.0,58.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611722.0,17.137.162.3,3,51,57,33849,17447,3,0,3,1,30.874541997909546,30.896137976646422,36.0,37.8,6,6,1.584962500721156,-0.0,0.8571428571428571,0
i_benign.pcap,1769611722.0,17.248.214.12,2,47,49,14406,11449,2,0,2,1,16.425304532051086,29.196147406101225,48.0,48.9,4,2,1.0,-0.0,0.4,0
i_benign.pcap,1769611722.0,17.248.214.67,1,17,18,6395,5413,1,0,1,1,2.732928991317749,2.732928991317749,35.0,35.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611725.0,17.137.162.3,3,51,57,34842,17809,3,0,3,1,30.866811752319336,30.906887650489807,36.0,37.0,6,6,1.584962500721156,-0.0,0.8571428571428571,0
i_benign.pcap,1769611725.0,17.248.214.67,1,24,22,7216,7012,1,0,1,1,3.052049160003662,3.052049160003662,46.0,46.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611725.0,17.253.38.35,1,1,1,90,90,0,1,1,1,0.04187917709350586,0.04187917709350586,2.0,2.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611725.0,17.253.38.43,1,0,1,0,90,0,1,1,1,0.0,0.0,1.0,1.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611728.0,17.171.47.23,3,56,58,36509,18751,3,0,3,1,30.722825686136883,30.750708866119385,38.0,40.8,6,6,1.584962500721156,-0.0,0.8571428571428571,0
i_benign.pcap,1769611728.0,17.253.38.43,1,0,1,0,90,0,1,1,1,0.0,0.0,1.0,1.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611728.0,192.168.1.1,2,2,2,428,152,0,2,2,1,0.03030252456665039,0.05685038566589355,2.0,2.0,0,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611728.0,192.168.1.64,1,22,23,4303,24692,1,0,1,1,4.824815034866333,4.824815034866333,45.0,45.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611731.0,151.101.1.140,1,22,18,3109,19672,1,0,1,1,8.080726146697998,8.080726146697998,40.0,40.0,4,1,-0.0,-0.0,0.2,0
i_benign.pcap,1769611731.0,17.171.47.23,2,38,41,26940,14703,2,0,2,1,30.687673926353455,30.720335829257966,39.5,44.45,4,4,1.0,-0.0,0.8,0
i_benign.pcap,1769611731.0,17.248.214.67,1,24,24,7280,10549,1,0,1,1,3.5707340240478516,3.5707340240478516,48.0,48.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611731.0,17.8.138.37,1,22,23,10349,8867,1,0,1,1,30.771070957183838,30.771070957183838,45.0,45.0,2,3,-0.0,-0.0,1.0,0
i_benign.pcap,1769611731.0,192.168.1.1,3,5,1,487,83,0,3,3,2,2.7473129431406655,4.0964040517807,2.0,2.0,0,0,1.584962500721156,0.9182958340544896,0.0,0
i_benign.pcap,1769611731.0,192.168.1.64,1,14,1,14752,74,1,0,1,1,100.75237703323364,100.75237703323364,15.0,15.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611734.0,17.8.138.37,2,44,34,22855,27594,2,0,2,1,15.709472060203552,29.24154173135757,39.0,42.6,4,3,1.0,-0.0,0.6,0
i_benign.pcap,1769611737.0,151.101.1.140,1,38,36,18560,39967,1,0,1,1,4.897414922714233,4.897414922714233,74.0,74.0,4,1,-0.0,-0.0,0.2,0
i_benign.pcap,1769611737.0,192.168.1.64,1,22,22,4303,23303,1,0,1,1,4.820388078689575,4.820388078689575,44.0,44.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611740.0,151.101.1.140,2,49,54,37738,27553,0,2,2,1,57.77565610408783,101.44243482351303,51.5,59.15,0,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611740.0,17.171.47.23,1,20,13,9536,18178,1,0,1,1,0.6419980525970459,0.6419980525970459,33.0,33.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611740.0,192.168.1.1,6,6,6,1097,452,0,6,6,1,0.041084845860799156,0.05789452791213989,2.0,2.0,0,0,2.584962500721156,-0.0,0.0,0
i_benign.pcap,1769611743.0,110.172.149.104,1,0,4,0,296,1,0,1,1,3.076690912246704,3.076690912246704,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,114.69.241.34,1,0,4,0,296,1,0,1,1,3.071571111679077,3.071571111679077,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,129.212.220.26,1,0,3,0,222,1,0,1,1,2.0089290142059326,2.0089290142059326,3.0,3.0,3,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,134.199.136.226,1,0,9,0,11962,0,1,1,1,3.0012309551239014,3.0012309551239014,9.0,9.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,138.68.196.96,1,0,3,0,222,1,0,1,1,2.037015914916992,2.037015914916992,3.0,3.0,3,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,139.144.214.223,1,0,9,0,11964,0,1,1,1,2.9843311309814453,2.9843311309814453,9.0,9.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,139.162.135.237,1,0,4,0,296,1,0,1,1,3.0607030391693115,3.0607030391693115,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,142.251.208.10,2,1,15,74,15644,1,1,2,1,6.63341212272644,9.001281476020813,8.0,9.8,2,1,1.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611743.0,143.244.203.221,1,0,7,0,9254,0,1,1,1,2.043073892593384,2.043073892593384,7.0,7.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,151.101.1.140,1,23,13,3275,21650,1,0,1,1,4.606291055679321,4.606291055679321,36.0,36.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611743.0,151.101.65.140,2,20,25,11830,11397,1,1,2,1,8.800973534584045,15.502617919445036,22.5,29.25,2,1,1.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611743.0,152.42.150.29,1,0,4,0,296,1,0,1,1,3.0605478286743164,3.0605478286743164,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,152.42.159.121,1,0,4,0,296,1,0,1,1,3.062196969985962,3.062196969985962,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,152.42.159.57,1,0,5,0,370,1,0,1,1,4.094698905944824,4.094698905944824,5.0,5.0,5,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,159.223.248.179,1,0,9,0,11898,0,1,1,1,3.043897867202759,3.043897867202759,9.0,9.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,17.253.38.247,1,13,14,8913,9676,0,1,1,1,0.17191410064697266,0.17191410064697266,27.0,27.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.104.89.178,1,0,7,0,9291,0,1,1,1,2.3962039947509766,2.3962039947509766,7.0,7.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.105.6.117,1,0,5,0,370,1,0,1,1,4.098498821258545,4.098498821258545,5.0,5.0,5,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.105.76.34,1,0,4,0,296,1,0,1,1,3.0593321323394775,3.0593321323394775,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.232.157.85,1,0,9,0,11898,0,1,1,1,2.994718074798584,2.994718074798584,9.0,9.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.233.108.87,1,0,3,0,222,1,0,1,1,1.983901023864746,1.983901023864746,3.0,3.0,3,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.233.154.43,1,0,9,0,11898,0,1,1,1,3.147646188735962,3.147646188735962,9.0,9.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.233.200.30,1,0,9,0,11942,0,1,1,1,2.9947779178619385,2.9947779178619385,9.0,9.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.233.26.99,1,0,4,0,296,1,0,1,1,3.0764989852905273,3.0764989852905273,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.233.46.49,1,0,4,0,296,1,0,1,1,3.049139976501465,3.049139976501465,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.234.117.190,1,0,4,0,296,1,0,1,1,3.0597329139709473,3.0597329139709473,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.234.137.220,1,0,4,0,296,1,0,1,1,3.052685022354126,3.052685022354126,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.234.89.51,1,0,3,0,222,1,0,1,1,1.9838969707489014,1.9838969707489014,3.0,3.0,3,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.235.117.231,1,0,4,0,296,1,0,1,1,3.0799520015716553,3.0799520015716553,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.235.154.196,1,0,7,0,9300,0,1,1,1,1.82806396484375,1.82806396484375,7.0,7.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.235.163.62,1,0,4,0,296,1,0,1,1,3.072736978530884,3.072736978530884,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.235.216.113,1,0,7,0,9306,0,1,1,1,2.2005679607391357,2.2005679607391357,7.0,7.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.235.240.249,1,0,4,0,296,1,0,1,1,2.9791061878204346,2.9791061878204346,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.235.41.26,1,0,4,0,296,1,0,1,1,3.029445171356201,3.029445171356201,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.235.5.53,1,1,1,54,74,1,0,1,1,0.30937695503234863,0.30937695503234863,2.0,2.0,1,1,-0.0,-0.0,0.5,0
i_benign.pcap,1769611743.0,172.235.8.234,1,0,4,0,296,1,0,1,1,3.0875020027160645,3.0875020027160645,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.236.129.250,1,0,9,0,11959,0,1,1,1,3.012855052947998,3.012855052947998,9.0,9.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.236.172.243,1,0,7,0,9254,0,1,1,1,2.2626430988311768,2.2626430988311768,7.0,7.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.236.173.29,1,0,3,0,222,1,0,1,1,2.00913405418396,2.00913405418396,3.0,3.0,3,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.236.253.147,1,0,9,0,11898,0,1,1,1,2.9909470081329346,2.9909470081329346,9.0,9.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.236.28.94,1,0,5,0,370,1,0,1,1,4.101109027862549,4.101109027862549,5.0,5.0,5,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.237.61.38,1,0,4,0,296,1,0,1,1,3.066549062728882,3.066549062728882,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.238.107.206,1,0,4,0,296,1,0,1,1,3.076719045639038,3.076719045639038,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.238.110.238,1,0,4,0,296,1,0,1,1,2.998121976852417,2.998121976852417,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.238.184.131,1,0,7,0,9289,0,1,1,1,2.2616491317749023,2.2616491317749023,7.0,7.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,172.238.237.231,1,0,4,0,296,1,0,1,1,3.1482160091400146,3.1482160091400146,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,173.230.157.80,1,0,4,0,296,1,0,1,1,3.0772368907928467,3.0772368907928467,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,185.222.106.102,1,0,4,0,296,1,0,1,1,3.072603940963745,3.072603940963745,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,185.222.106.19,1,0,4,0,296,1,0,1,1,3.0541698932647705,3.0541698932647705,4.0,4.0,4,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611743.0,192.168.1.1,7,7,7,1421,523,0,7,7,2,0.3197896821158273,0.48022091388702387,2.0,2.0,0,0,2.807354922057604,0.5916727785823275,0.0,0
i_benign.pcap,1769611743.0,192.168.1.45,30,143,9,62286,4734,23,7,7,29,2.68608877658844,4.092861676216126,5.066666666666666,9.0,91,1,2.277865082165957,4.840223928941851,0.010869565217391304,0
i_benign.pcap,1769611746.0,142.250.74.100,1,21,21,11848,8795,0,1,1,1,0.8293778896331787,0.8293778896331787,42.0,42.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611746.0,142.250.74.14,2,28,29,20338,14564,1,1,2,1,2.574102520942688,4.642044794559479,28.5,32.55,2,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611746.0,142.251.142.225,4,64,62,62226,16661,2,2,4,1,1.3856987357139587,2.50329874753952,31.5,40.5,4,0,2.0,-0.0,0.0,0
i_benign.pcap,1769611746.0,142.251.142.238,2,42,38,21142,10338,2,0,2,1,2.538130044937134,2.637414479255676,40.0,40.9,4,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611746.0,17.253.39.139,1,1,3,66,222,1,0,1,1,0.1692521572113037,0.1692521572113037,4.0,4.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611746.0,172.217.19.226,2,27,28,18184,12335,1,1,2,1,2.2899669408798218,3.857613933086395,27.5,30.65,2,0,1.0,-0.0,0.0,0
i_benign.pcap,1769611746.0,184.51.88.7,1,0,1,0,54,1,0,1,1,0.0,0.0,1.0,1.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611746.0,192.168.1.1,15,15,15,1789,1205,0,15,15,1,0.15261155764261883,0.5638225317001324,2.0,2.0,0,0,3.906890595608518,-0.0,0.0,0
i_benign.pcap,1769611746.0,192.168.1.45,4,34,36,8114,24176,1,3,2,3,1.8768512606620789,6.182603490352628,17.5,34.0,2,0,1.0,1.5,0.0,0
i_benign.pcap,1769611746.0,192.168.1.77,1,29,24,6683,11305,0,1,1,1,31.584588050842285,31.584588050842285,53.0,53.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611749.0,101.43.144.215,1,8,10,5894,2072,1,0,1,1,1.1308279037475586,1.1308279037475586,18.0,18.0,2,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611749.0,142.250.74.100,1,53,72,13073,25650,0,1,1,1,58.96019697189331,58.96019697189331,125.0,125.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611749.0,142.251.142.234,1,15,13,11098,7651,0,1,1,1,0.19632792472839355,0.19632792472839355,28.0,28.0,0,0,-0.0,-0.0,0.0,0
i_benign.pcap,1769611749.0,142.251.142.238,1,86,69,15849,40457,1,0,1,1,48.78801417350769,48.78801417350769,155.0,155.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611749.0,151.101.1.140,1,52,16,11893,20768,1,0,1,1,8.325362920761108,8.325362920761108,68.0,68.0,2,1,-0.0,-0.0,0.3333333333333333,0
i_benign.pcap,1769611749.0,151.101.129.140,3,58,77,13818,24590,2,1,3,1,5.292642116546631,8.22709345817566,45.0,68.7,4,2,1.584962500721156,-0.0,0.4,0
