pcap,window_start,src,dst,flows_total,unique_dst_ports,syn_count,rst_count
i_benign.pcap,1769611530.0,151.101.1.140,192.168.1.64,7,7,12,15
i_benign.pcap,1769611530.0,184.51.88.5,192.168.1.64,2,2,2,1
i_benign.pcap,1769611530.0,184.51.88.7,192.168.1.64,2,2,2,1
i_benign.pcap,1769611530.0,192.168.1.1,192.168.1.64,10,10,0,0
i_benign.pcap,1769611530.0,192.168.1.64,34.160.81.0,1,1,0,0
i_benign.pcap,1769611530.0,192.168.1.64,35.186.224.24,2,1,0,0
i_benign.pcap,1769611535.0,108.177.14.188,192.168.1.64,1,1,0,0
i_benign.pcap,1769611535.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611535.0,192.168.1.64,23.215.2.141,1,1,0,2
i_benign.pcap,1769611540.0,192.168.1.1,192.168.1.64,3,3,0,0
i_benign.pcap,1769611540.0,192.168.1.64,216.239.32.3,1,1,0,0
i_benign.pcap,1769611540.0,192.168.1.64,23.73.2.150,1,1,0,2
i_benign.pcap,1769611540.0,192.168.1.64,34.239.71.38,1,1,2,0
i_benign.pcap,1769611545.0,17.253.150.10,192.168.1.64,1,1,0,0
i_benign.pcap,1769611545.0,17.253.38.249,192.168.1.64,1,1,0,0
i_benign.pcap,1769611545.0,17.253.38.255,192.168.1.64,1,1,0,0
i_benign.pcap,1769611545.0,192.168.1.1,192.168.1.45,1,1,0,0
i_benign.pcap,1769611545.0,192.168.1.64,199.232.210.248,1,1,2,1
i_benign.pcap,1769611550.0,151.101.193.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611550.0,184.51.88.5,192.168.1.64,2,2,0,0
i_benign.pcap,1769611555.0,104.18.27.48,192.168.1.64,1,1,2,0
i_benign.pcap,1769611555.0,151.101.1.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611555.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611555.0,192.168.1.64,199.232.210.248,1,1,2,1
i_benign.pcap,1769611555.0,192.168.1.64,94.131.14.39,1,1,0,0
i_benign.pcap,1769611560.0,151.101.1.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611560.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611560.0,192.168.1.64,35.186.224.26,1,1,2,0
i_benign.pcap,1769611565.0,142.250.75.163,192.168.1.64,1,1,0,0
i_benign.pcap,1769611565.0,151.101.1.140,192.168.1.64,1,1,4,1
i_benign.pcap,1769611565.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611565.0,192.168.1.64,199.232.210.248,1,1,2,1
i_benign.pcap,1769611570.0,151.101.1.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611570.0,151.101.129.140,192.168.1.64,2,2,4,2
i_benign.pcap,1769611570.0,151.101.193.140,192.168.1.64,1,1,4,1
i_benign.pcap,1769611570.0,151.101.65.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611570.0,192.168.1.1,192.168.1.64,8,8,0,0
i_benign.pcap,1769611575.0,151.101.1.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611575.0,151.101.193.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611575.0,17.253.38.247,192.168.1.64,1,1,0,0
i_benign.pcap,1769611575.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611575.0,192.168.1.63,62.115.252.161,1,1,0,3
i_benign.pcap,1769611575.0,192.168.1.64,199.232.210.248,1,1,2,1
i_benign.pcap,1769611575.0,192.168.1.64,224.0.0.251,1,1,0,0
i_benign.pcap,1769611580.0,100.24.132.93,192.168.1.64,1,1,2,0
i_benign.pcap,1769611580.0,104.18.26.48,192.168.1.64,1,1,2,0
i_benign.pcap,1769611580.0,108.177.14.188,192.168.1.64,1,1,0,0
i_benign.pcap,1769611580.0,151.101.129.140,192.168.1.64,2,2,4,3
i_benign.pcap,1769611580.0,151.101.193.140,192.168.1.64,3,3,2,2
i_benign.pcap,1769611580.0,151.101.65.140,192.168.1.64,2,2,2,1
i_benign.pcap,1769611580.0,17.253.38.35,192.168.1.64,1,1,0,0
i_benign.pcap,1769611580.0,17.253.39.136,192.168.1.64,1,1,0,2
i_benign.pcap,1769611580.0,17.253.52.253,192.168.1.64,1,1,0,0
i_benign.pcap,1769611580.0,192.168.1.1,192.168.1.64,17,17,0,0
i_benign.pcap,1769611585.0,151.101.1.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611585.0,151.101.3.6,192.168.1.64,1,1,2,0
i_benign.pcap,1769611585.0,17.248.214.12,192.168.1.64,2,2,4,0
i_benign.pcap,1769611585.0,17.248.214.67,192.168.1.64,4,4,8,0
i_benign.pcap,1769611585.0,192.168.1.1,192.168.1.64,5,5,0,0
i_benign.pcap,1769611585.0,192.168.1.1,224.0.0.187,1,1,0,0
i_benign.pcap,1769611585.0,192.168.1.64,199.232.210.248,1,1,2,1
i_benign.pcap,1769611590.0,150.171.73.16,192.168.1.64,1,1,2,0
i_benign.pcap,1769611590.0,173.194.220.95,192.168.1.77,1,1,0,0
i_benign.pcap,1769611590.0,184.51.88.7,192.168.1.64,2,2,2,1
i_benign.pcap,1769611590.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611590.0,192.168.1.77,8.8.8.8,1,1,0,0
i_benign.pcap,1769611595.0,151.101.1.140,192.168.1.64,2,2,6,2
i_benign.pcap,1769611595.0,192.168.1.64,199.232.210.248,1,1,2,1
i_benign.pcap,1769611600.0,151.101.193.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611600.0,16.170.124.74,192.168.1.64,2,2,0,2
i_benign.pcap,1769611600.0,17.248.214.69,192.168.1.64,1,1,2,0
i_benign.pcap,1769611600.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611605.0,151.101.3.6,192.168.1.63,1,1,0,0
i_benign.pcap,1769611605.0,17.253.38.247,192.168.1.64,1,1,0,0
i_benign.pcap,1769611605.0,184.25.52.51,192.168.1.63,1,1,2,3
i_benign.pcap,1769611605.0,192.168.1.1,192.168.1.63,1,1,0,0
i_benign.pcap,1769611605.0,192.168.1.1,192.168.1.64,4,4,0,0
i_benign.pcap,1769611605.0,192.168.1.63,81.17.20.83,1,1,2,0
i_benign.pcap,1769611605.0,192.168.1.64,199.232.214.248,1,1,2,1
i_benign.pcap,1769611610.0,151.101.1.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611610.0,151.101.193.140,192.168.1.64,1,1,0,0
i_benign.pcap,1769611610.0,151.101.65.140,192.168.1.64,1,1,0,0
i_benign.pcap,1769611610.0,184.51.88.5,192.168.1.64,1,1,0,0
i_benign.pcap,1769611610.0,192.168.1.1,192.168.1.255,2,2,0,0
i_benign.pcap,1769611615.0,100.24.132.93,192.168.1.64,1,1,2,0
i_benign.pcap,1769611615.0,151.101.1.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611615.0,151.101.193.140,192.168.1.64,1,1,0,0
i_benign.pcap,1769611615.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611615.0,192.168.1.64,199.232.214.248,1,1,2,1
i_benign.pcap,1769611615.0,192.168.1.64,216.239.32.223,1,1,0,0
i_benign.pcap,1769611615.0,192.168.1.64,224.0.0.251,1,1,0,0
i_benign.pcap,1769611615.0,192.168.1.64,35.186.224.26,2,1,2,0
i_benign.pcap,1769611620.0,151.101.193.140,192.168.1.64,1,1,4,1
i_benign.pcap,1769611625.0,104.18.26.48,192.168.1.64,1,1,2,0
i_benign.pcap,1769611625.0,108.177.14.188,192.168.1.64,1,1,0,0
i_benign.pcap,1769611625.0,151.101.1.140,192.168.1.64,1,1,4,1
i_benign.pcap,1769611625.0,151.101.65.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611625.0,184.51.88.5,192.168.1.64,2,2,0,0
i_benign.pcap,1769611625.0,192.168.1.64,199.232.214.248,1,1,2,1
i_benign.pcap,1769611625.0,192.168.1.64,94.131.14.39,1,1,0,0
i_benign.pcap,1769611630.0,151.101.1.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611630.0,151.101.65.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611630.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611630.0,192.168.1.63,224.0.0.251,1,1,0,0
i_benign.pcap,1769611635.0,17.253.38.247,192.168.1.64,1,1,0,0
i_benign.pcap,1769611635.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611635.0,192.168.1.64,199.232.214.248,1,1,2,1
i_benign.pcap,1769611640.0,100.24.132.93,192.168.1.64,1,1,2,0
i_benign.pcap,1769611640.0,104.18.26.48,192.168.1.64,1,1,2,0
i_benign.pcap,1769611640.0,151.101.129.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611640.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611640.0,192.168.1.64,52.182.143.208,1,1,0,0
i_benign.pcap,1769611645.0,17.248.209.54,192.168.1.63,1,1,2,0
i_benign.pcap,1769611645.0,17.248.214.70,192.168.1.63,1,1,2,0
i_benign.pcap,1769611645.0,192.168.1.1,224.0.0.187,1,1,0,0
i_benign.pcap,1769611645.0,192.168.1.63,81.17.20.83,1,1,0,0
i_benign.pcap,1769611645.0,192.168.1.64,199.232.214.248,1,1,2,1
i_benign.pcap,1769611650.0,151.101.1.140,192.168.1.64,1,1,2,2
i_benign.pcap,1769611650.0,17.248.209.54,192.168.1.63,1,1,2,0
i_benign.pcap,1769611650.0,192.168.1.64,199.232.214.248,1,1,2,1
i_benign.pcap,1769611650.0,192.168.1.64,35.186.224.26,1,1,0,0
i_benign.pcap,1769611655.0,151.101.1.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611660.0,192.168.1.1,192.168.1.64,4,4,0,0
i_benign.pcap,1769611660.0,192.168.1.64,199.232.214.248,1,1,2,1
i_benign.pcap,1769611660.0,192.168.1.64,35.186.224.24,2,1,0,0
i_benign.pcap,1769611665.0,151.101.65.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611665.0,17.253.38.247,192.168.1.64,1,1,0,0
i_benign.pcap,1769611665.0,192.168.1.1,192.168.1.64,4,4,0,0
i_benign.pcap,1769611665.0,192.168.1.64,199.232.214.248,1,1,2,1
i_benign.pcap,1769611670.0,100.24.132.93,192.168.1.64,1,1,2,0
i_benign.pcap,1769611670.0,104.18.26.48,192.168.1.64,1,1,2,0
i_benign.pcap,1769611670.0,108.177.14.188,192.168.1.64,1,1,0,0
i_benign.pcap,1769611670.0,151.101.1.140,192.168.1.64,1,1,4,1
i_benign.pcap,1769611670.0,151.101.129.140,192.168.1.64,3,3,2,1
i_benign.pcap,1769611670.0,151.101.65.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611670.0,184.51.88.7,192.168.1.64,1,1,0,0
i_benign.pcap,1769611670.0,192.168.1.1,192.168.1.64,8,8,0,0
i_benign.pcap,1769611675.0,151.101.1.140,192.168.1.64,1,1,4,1
i_benign.pcap,1769611675.0,192.168.1.64,199.232.214.248,1,1,2,1
i_benign.pcap,1769611680.0,192.168.1.64,35.186.224.33,1,1,0,0
i_benign.pcap,1769611685.0,151.101.1.140,192.168.1.64,1,1,4,1
i_benign.pcap,1769611685.0,184.51.88.5,192.168.1.64,1,1,0,0
i_benign.pcap,1769611685.0,192.168.1.64,199.232.214.248,1,1,2,1
i_benign.pcap,1769611690.0,100.24.132.93,192.168.1.64,1,1,2,0
i_benign.pcap,1769611690.0,104.18.26.48,192.168.1.64,1,1,2,0
i_benign.pcap,1769611690.0,151.101.129.140,192.168.1.64,2,2,4,2
i_benign.pcap,1769611690.0,192.168.1.1,192.168.1.64,6,6,0,0
i_benign.pcap,1769611690.0,192.168.1.64,35.186.224.26,1,1,0,0
i_benign.pcap,1769611695.0,17.253.38.247,192.168.1.64,1,1,0,0
i_benign.pcap,1769611695.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611695.0,192.168.1.64,199.232.214.248,1,1,2,1
i_benign.pcap,1769611700.0,108.177.14.188,192.168.1.45,1,1,0,0
i_benign.pcap,1769611700.0,151.101.1.140,192.168.1.64,2,2,4,2
i_benign.pcap,1769611700.0,184.51.88.5,192.168.1.64,2,2,0,0
i_benign.pcap,1769611700.0,192.168.1.1,192.168.1.45,1,1,0,0
i_benign.pcap,1769611700.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611700.0,192.168.1.64,3.233.158.26,1,1,2,0
i_benign.pcap,1769611705.0,151.101.3.6,192.168.1.64,1,1,0,1
i_benign.pcap,1769611705.0,192.168.1.1,224.0.0.187,1,1,0,0
i_benign.pcap,1769611705.0,192.168.1.63,81.17.20.83,1,1,0,3
i_benign.pcap,1769611705.0,192.168.1.64,199.232.214.248,1,1,2,1
i_benign.pcap,1769611710.0,141.95.97.120,192.168.1.63,1,1,2,0
i_benign.pcap,1769611710.0,151.101.1.140,192.168.1.64,2,2,8,2
i_benign.pcap,1769611710.0,151.101.3.6,192.168.1.63,1,1,0,0
i_benign.pcap,1769611710.0,17.248.209.46,192.168.1.63,1,1,2,0
i_benign.pcap,1769611710.0,17.253.38.247,192.168.1.64,1,1,0,0
i_benign.pcap,1769611710.0,192.168.1.1,192.168.1.63,1,1,0,0
i_benign.pcap,1769611715.0,108.157.217.141,192.168.1.63,1,1,2,1
i_benign.pcap,1769611715.0,108.177.14.188,192.168.1.64,1,1,0,0
i_benign.pcap,1769611715.0,109.238.90.58,192.168.1.63,1,1,2,1
i_benign.pcap,1769611715.0,151.101.1.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611715.0,17.137.162.3,192.168.1.64,2,2,4,4
i_benign.pcap,1769611715.0,17.253.39.139,192.168.1.63,1,1,2,0
i_benign.pcap,1769611715.0,17.36.206.5,192.168.1.63,6,6,12,10
i_benign.pcap,1769611715.0,172.217.21.170,192.168.1.63,2,2,2,4
i_benign.pcap,1769611715.0,185.211.245.131,192.168.1.63,1,1,2,0
i_benign.pcap,1769611715.0,192.168.1.1,192.168.1.64,4,4,0,0
i_benign.pcap,1769611715.0,192.168.1.63,216.239.32.223,1,1,2,0
i_benign.pcap,1769611715.0,192.168.1.63,216.239.38.223,2,1,2,0
i_benign.pcap,1769611715.0,192.168.1.63,217.20.156.179,1,1,2,1
i_benign.pcap,1769611715.0,192.168.1.63,90.156.232.26,2,1,4,2
i_benign.pcap,1769611715.0,192.168.1.63,95.163.56.199,1,1,2,1
i_benign.pcap,1769611715.0,192.168.1.64,199.232.214.248,1,1,2,1
i_benign.pcap,1769611720.0,151.101.1.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611720.0,17.137.162.3,192.168.1.64,4,4,8,8
i_benign.pcap,1769611720.0,17.248.214.12,192.168.1.64,4,4,8,5
i_benign.pcap,1769611720.0,17.248.214.67,192.168.1.64,1,1,2,0
i_benign.pcap,1769611720.0,17.8.138.37,192.168.1.64,1,1,2,0
i_benign.pcap,1769611720.0,192.168.1.1,192.168.1.64,3,3,0,0
i_benign.pcap,1769611725.0,17.137.162.3,192.168.1.64,3,3,6,6
i_benign.pcap,1769611725.0,17.171.47.23,192.168.1.64,3,3,6,6
i_benign.pcap,1769611725.0,17.248.214.67,192.168.1.64,1,1,2,0
i_benign.pcap,1769611725.0,17.253.38.35,192.168.1.63,1,1,0,0
i_benign.pcap,1769611725.0,17.253.38.43,192.168.1.63,2,2,0,0
i_benign.pcap,1769611725.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611725.0,192.168.1.64,199.232.210.248,1,1,2,1
i_benign.pcap,1769611730.0,151.101.1.140,192.168.1.64,1,1,4,1
i_benign.pcap,1769611730.0,17.171.47.23,192.168.1.64,2,2,4,4
i_benign.pcap,1769611730.0,17.248.214.67,192.168.1.64,1,1,2,0
i_benign.pcap,1769611730.0,17.8.138.37,192.168.1.64,2,2,4,6
i_benign.pcap,1769611730.0,192.168.1.1,192.168.1.255,2,2,0,0
i_benign.pcap,1769611730.0,192.168.1.1,192.168.1.64,1,1,0,0
i_benign.pcap,1769611730.0,192.168.1.64,3.233.158.26,1,1,2,0
i_benign.pcap,1769611735.0,151.101.1.140,192.168.1.64,1,1,4,1
i_benign.pcap,1769611735.0,17.8.138.37,192.168.1.64,1,1,2,0
i_benign.pcap,1769611735.0,192.168.1.64,199.232.210.248,1,1,2,1
i_benign.pcap,1769611740.0,110.172.149.104,192.168.1.45,1,1,4,0
i_benign.pcap,1769611740.0,114.69.241.34,192.168.1.45,1,1,4,0
i_benign.pcap,1769611740.0,134.199.136.226,192.168.1.45,1,1,0,0
i_benign.pcap,1769611740.0,139.144.214.223,192.168.1.45,1,1,0,0
i_benign.pcap,1769611740.0,142.251.208.10,192.168.1.45,2,2,2,1
i_benign.pcap,1769611740.0,151.101.1.140,192.168.1.64,2,2,0,0
i_benign.pcap,1769611740.0,151.101.65.140,192.168.1.64,2,2,2,1
i_benign.pcap,1769611740.0,152.42.150.29,192.168.1.45,1,1,4,0
i_benign.pcap,1769611740.0,152.42.159.57,192.168.1.45,1,1,5,0
i_benign.pcap,1769611740.0,159.223.248.179,192.168.1.45,1,1,0,0
i_benign.pcap,1769611740.0,17.171.47.23,192.168.1.64,1,1,2,0
i_benign.pcap,1769611740.0,17.253.38.247,192.168.1.64,1,1,0,0
i_benign.pcap,1769611740.0,172.104.89.178,192.168.1.45,1,1,0,0
i_benign.pcap,1769611740.0,172.105.6.117,192.168.1.45,1,1,5,0
i_benign.pcap,1769611740.0,172.232.157.85,192.168.1.45,1,1,0,0
i_benign.pcap,1769611740.0,172.233.154.43,192.168.1.45,1,1,0,0
i_benign.pcap,1769611740.0,172.233.200.30,192.168.1.45,1,1,0,0
i_benign.pcap,1769611740.0,172.233.46.49,192.168.1.45,1,1,4,0
i_benign.pcap,1769611740.0,172.234.137.220,192.168.1.45,1,1,4,0
i_benign.pcap,1769611740.0,172.235.117.231,192.168.1.45,1,1,4,0
i_benign.pcap,1769611740.0,172.235.5.53,192.168.1.45,1,1,1,1
i_benign.pcap,1769611740.0,172.235.8.234,192.168.1.45,1,1,4,0
i_benign.pcap,1769611740.0,172.236.129.250,192.168.1.45,1,1,0,0
i_benign.pcap,1769611740.0,172.236.253.147,192.168.1.45,1,1,0,0
i_benign.pcap,1769611740.0,172.236.28.94,192.168.1.45,1,1,5,0
i_benign.pcap,1769611740.0,172.238.237.231,192.168.1.45,1,1,4,0
i_benign.pcap,1769611740.0,185.222.106.102,192.168.1.45,1,1,4,0
i_benign.pcap,1769611740.0,192.168.1.1,192.168.1.45,1,1,0,0
i_benign.pcap,1769611740.0,192.168.1.1,192.168.1.64,12,12,0,0
i_benign.pcap,1769611740.0,192.168.1.45,198.58.116.98,1,1,4,0
i_benign.pcap,1769611740.0,192.168.1.45,213.180.193.226,1,1,2,1
i_benign.pcap,1769611740.0,192.168.1.45,37.120.232.163,1,1,0,0
i_benign.pcap,1769611740.0,192.168.1.45,45.55.112.94,1,1,4,0
i_benign.pcap,1769611740.0,192.168.1.45,45.79.196.110,1,1,5,0
i_benign.pcap,1769611740.0,192.168.1.45,50.116.12.150,1,1,4,0
i_benign.pcap,1769611740.0,192.168.1.45,51.15.122.235,1,1,5,0
i_benign.pcap,1769611740.0,192.168.1.45,51.15.73.183,1,1,4,0
i_benign.pcap,1769611740.0,192.168.1.45,51.158.236.83,1,1,4,0
i_benign.pcap,1769611740.0,192.168.1.45,51.75.36.100,1,1,0,0
i_benign.pcap,1769611740.0,192.168.1.45,51.75.42.168,1,1,4,0
i_benign.pcap,1769611740.0,192.168.1.45,57.144.249.33,1,1,5,0
i_benign.pcap,1769611740.0,192.168.1.45,74.207.240.99,1,1,5,0
i_benign.pcap,1769611740.0,192.168.1.45,85.90.244.118,1,1,4,0
i_benign.pcap,1769611740.0,192.168.1.45,88.208.225.60,1,1,4,0
i_benign.pcap,1769611740.0,192.168.1.45,88.208.240.76,1,1,4,0
i_benign.pcap,1769611745.0,129.212.220.26,192.168.1.45,1,1,3,0
i_benign.pcap,1769611745.0,138.68.196.96,192.168.1.45,1,1,3,0
i_benign.pcap,1769611745.0,139.162.135.237,192.168.1.45,1,1,4,0
i_benign.pcap,1769611745.0,142.250.74.100,192.168.1.45,1,1,0,0
i_benign.pcap,1769611745.0,142.250.74.14,192.168.1.45,2,2,2,0
i_benign.pcap,1769611745.0,142.251.142.225,192.168.1.45,4,4,4,0
i_benign.pcap,1769611745.0,142.251.142.238,192.168.1.45,2,2,4,0
i_benign.pcap,1769611745.0,143.244.203.221,192.168.1.45,1,1,0,0
i_benign.pcap,1769611745.0,151.101.1.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611745.0,152.42.159.121,192.168.1.45,1,1,4,0
i_benign.pcap,1769611745.0,17.253.39.139,192.168.1.63,1,1,0,0
i_benign.pcap,1769611745.0,172.105.76.34,192.168.1.45,1,1,4,0
i_benign.pcap,1769611745.0,172.217.19.226,192.168.1.45,2,2,2,0
i_benign.pcap,1769611745.0,172.233.108.87,192.168.1.45,1,1,3,0
i_benign.pcap,1769611745.0,172.233.26.99,192.168.1.45,1,1,4,0
i_benign.pcap,1769611745.0,172.234.117.190,192.168.1.45,1,1,4,0
i_benign.pcap,1769611745.0,172.234.89.51,192.168.1.45,1,1,3,0
i_benign.pcap,1769611745.0,172.235.154.196,192.168.1.45,1,1,0,0
i_benign.pcap,1769611745.0,172.235.163.62,192.168.1.45,1,1,4,0
i_benign.pcap,1769611745.0,172.235.216.113,192.168.1.45,1,1,0,0
i_benign.pcap,1769611745.0,172.235.240.249,192.168.1.45,1,1,4,0
i_benign.pcap,1769611745.0,172.235.41.26,192.168.1.45,1,1,4,0
i_benign.pcap,1769611745.0,172.236.172.243,192.168.1.45,1,1,0,0
i_benign.pcap,1769611745.0,172.236.173.29,192.168.1.45,1,1,3,0
i_benign.pcap,1769611745.0,172.237.61.38,192.168.1.45,1,1,4,0
i_benign.pcap,1769611745.0,172.238.107.206,192.168.1.45,1,1,4,0
i_benign.pcap,1769611745.0,172.238.110.238,192.168.1.45,1,1,4,0
i_benign.pcap,1769611745.0,172.238.184.131,192.168.1.45,1,1,0,0
i_benign.pcap,1769611745.0,173.230.157.80,192.168.1.45,1,1,4,0
i_benign.pcap,1769611745.0,184.51.88.7,192.168.1.64,1,1,0,0
i_benign.pcap,1769611745.0,185.222.106.19,192.168.1.45,1,1,4,0
i_benign.pcap,1769611745.0,192.168.1.1,192.168.1.45,15,15,0,0
i_benign.pcap,1769611745.0,192.168.1.45,205.237.92.232,1,1,4,0
i_benign.pcap,1769611745.0,192.168.1.45,209.38.12.181,1,1,3,0
i_benign.pcap,1769611745.0,192.168.1.45,209.38.54.188,1,1,3,0
i_benign.pcap,1769611745.0,192.168.1.45,212.227.226.112,1,1,4,0
i_benign.pcap,1769611745.0,192.168.1.45,213.87.243.252,4,1,0,0
i_benign.pcap,1769611745.0,192.168.1.45,216.239.36.223,1,1,0,0
i_benign.pcap,1769611745.0,192.168.1.45,37.46.116.89,1,1,4,0
i_benign.pcap,1769611745.0,192.168.1.45,45.33.29.48,1,1,4,0
i_benign.pcap,1769611745.0,192.168.1.45,45.55.112.185,1,1,0,0
i_benign.pcap,1769611745.0,192.168.1.45,45.55.112.61,1,1,0,0
i_benign.pcap,1769611745.0,192.168.1.45,45.55.116.173,1,1,0,0
i_benign.pcap,1769611745.0,192.168.1.45,66.228.40.133,1,1,4,0
i_benign.pcap,1769611745.0,192.168.1.45,79.142.79.13,1,1,3,0
i_benign.pcap,1769611745.0,192.168.1.45,82.156.140.19,1,1,2,0
i_benign.pcap,1769611745.0,192.168.1.45,83.143.242.149,1,1,4,0
i_benign.pcap,1769611745.0,192.168.1.64,199.232.210.248,1,1,2,1
i_benign.pcap,1769611745.0,192.168.1.77,8.8.8.8,1,1,0,0
i_benign.pcap,1769611750.0,101.43.144.215,192.168.1.45,1,1,2,0
i_benign.pcap,1769611750.0,142.250.74.100,192.168.1.45,1,1,0,0
i_benign.pcap,1769611750.0,142.251.142.234,192.168.1.45,1,1,0,0
i_benign.pcap,1769611750.0,142.251.142.238,192.168.1.45,1,1,2,1
i_benign.pcap,1769611750.0,151.101.1.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611750.0,151.101.129.140,192.168.1.64,3,3,4,2
i_benign.pcap,1769611750.0,151.101.65.140,192.168.1.64,1,1,0,0
i_benign.pcap,1769611750.0,17.248.209.46,192.168.1.63,1,1,2,0
i_benign.pcap,1769611750.0,17.57.145.38,192.168.1.63,1,1,0,0
i_benign.pcap,1769611750.0,17.57.146.140,192.168.1.64,1,1,0,0
i_benign.pcap,1769611750.0,172.217.21.163,192.168.1.45,2,2,2,2
i_benign.pcap,1769611750.0,192.168.1.1,192.168.1.45,6,6,0,0
i_benign.pcap,1769611750.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611750.0,192.168.1.45,216.239.36.223,1,1,0,0
i_benign.pcap,1769611750.0,192.168.1.45,216.58.207.202,1,1,0,0
i_benign.pcap,1769611750.0,192.168.1.45,216.58.211.14,2,1,0,0
i_benign.pcap,1769611755.0,142.250.74.99,192.168.1.45,1,1,0,0
i_benign.pcap,1769611755.0,142.251.142.225,192.168.1.45,2,2,0,0
i_benign.pcap,1769611755.0,142.251.142.234,192.168.1.45,1,1,0,0
i_benign.pcap,1769611755.0,151.101.65.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611755.0,17.179.252.18,192.168.1.63,1,1,2,2
i_benign.pcap,1769611755.0,17.248.209.74,192.168.1.63,1,1,2,3
i_benign.pcap,1769611755.0,17.248.214.68,192.168.1.63,1,1,2,0
i_benign.pcap,1769611755.0,17.248.214.69,192.168.1.64,2,2,4,0
i_benign.pcap,1769611755.0,17.248.214.70,192.168.1.64,1,1,2,0
i_benign.pcap,1769611755.0,17.253.39.140,192.168.1.64,1,1,2,0
i_benign.pcap,1769611755.0,172.217.19.226,192.168.1.45,1,1,0,0
i_benign.pcap,1769611755.0,172.217.19.227,192.168.1.45,1,1,0,0
i_benign.pcap,1769611755.0,192.168.1.1,192.168.1.45,2,2,0,0
i_benign.pcap,1769611755.0,192.168.1.1,192.168.1.64,9,9,0,0
i_benign.pcap,1769611755.0,192.168.1.64,199.232.210.248,1,1,2,1
i_benign.pcap,1769611760.0,108.177.14.188,192.168.1.64,1,1,0,0
i_benign.pcap,1769611760.0,142.250.74.14,192.168.1.45,1,1,0,0
i_benign.pcap,1769611760.0,151.101.1.140,192.168.1.64,1,1,4,1
i_benign.pcap,1769611760.0,151.101.129.140,192.168.1.64,1,1,4,1
i_benign.pcap,1769611760.0,17.248.214.68,192.168.1.63,3,3,6,0
i_benign.pcap,1769611760.0,184.51.88.5,192.168.1.64,1,1,0,0
i_benign.pcap,1769611760.0,192.168.1.1,192.168.1.45,2,2,0,0
i_benign.pcap,1769611760.0,192.168.1.45,95.163.61.106,1,1,2,0
i_benign.pcap,1769611765.0,13.107.213.44,192.168.1.64,1,1,2,0
i_benign.pcap,1769611765.0,151.101.1.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611765.0,151.101.129.140,192.168.1.64,1,1,4,1
i_benign.pcap,1769611765.0,17.8.138.37,192.168.1.64,1,1,0,2
i_benign.pcap,1769611765.0,192.168.1.1,192.168.1.64,3,3,0,0
i_benign.pcap,1769611765.0,192.168.1.1,224.0.0.187,1,1,0,0
i_benign.pcap,1769611765.0,192.168.1.64,199.232.210.248,1,1,2,1
i_benign.pcap,1769611770.0,151.101.1.140,192.168.1.64,1,1,4,1
i_benign.pcap,1769611770.0,151.101.129.140,192.168.1.64,2,2,4,2
i_benign.pcap,1769611770.0,17.171.47.23,192.168.1.64,1,1,0,2
